SecurityCode,CompanyName,Industry,Type,Quarter,DateBegin,DateEnd,Description,OtherIncome,TotalIncome,Expenditure,CostofMaterialsConsumed,FinanceCosts,OtherExpenses,ChangesInInventoriesofFinishedGoodsWorkinprogressandStockintrade,EmployeeBenefitExpense,DepreciationAndAmortisationExpense,ProfitAfterInterestbutbeforeExceptionalItems,ProfitLossfromOrdinaryActivitiesbeforeTax,Tax,NetProfitLossfromOrdinaryActivitiesafterTax,NetProfit,Currenttax,NextStockDeviation,Deferredtax,ProfitfromOperationsbeforeOtherIncomeInterestandExceptionalItems,ProfitbeforeInterestandExceptionalItems,Interest,OtherOperatingIncome,Purchasesofstockintrade
507815,GILLETTE INDIA LTD.,Personal Care,Un-Audited,Q3 2019,01-Jul-19,30-Sep-19,Amount (Rs. million),16.80,4638.80,-3772.80,-823.30,-8.00,-520.70,225.20,-327.40,-121.90,866.00,866.00,-248.40,617.60,,-233.50,5642.45,-14.90,,,,,-1538.20
507815,GILLETTE INDIA LTD.,Personal Care,Audited,Q2 2019,01-Apr-19,30-Jun-19,Amount (Rs. million),24.20,4663.90,-4505.90,-613.80,-39.20,-1268.70,-299.80,-260.70,-126.90,158.00,158.00,300.20,458.20,,301.50,5981.95,-1.30,,,,,-1390.60
507815,GILLETTE INDIA LTD.,Personal Care,Un-Audited,Q1 2019,01-Jan-19,31-Mar-19,Amount (Rs. million),33.30,4688.40,-3326.80,-524.10,-12.90,,-222.70,-251.40,-120.40,1361.60,1361.60,-484.00,877.60,,-540.00,5494.75,56.00,,,,,-1195.90
507815,GILLETTE INDIA LTD.,Personal Care,Un-Audited,Q4 2018,01-Oct-18,31-Dec-18,Amount (Rs. million),40.50,4797.10,-3910.30,-749.50,-17.40,-621.60,769.30,-250.40,-116.30,886.80,886.80,-346.90,539.90,,-375.90,6247.05,29.00,,,,,-1967.40
507815,GILLETTE INDIA LTD.,Personal Care,Un-Audited,Q3 2018,01-Jul-18,30-Sep-18,Amount (Rs. million),38.00,4603.10,-3619.00,-444.00,-9.00,-639.20,-19.70,-320.50,-113.40,984.10,984.10,-330.60,653.50,,-376.80,5276.7,46.20,,,,,-1530.80
507815,GILLETTE INDIA LTD.,Personal Care,Audited,Q2 2018,01-Apr-18,30-Jun-18,Amount (Rs. million),85.70,4183.30,-3658.80,-298.30,-41.20,-892.60,-158.00,-355.70,-117.30,524.50,524.50,-178.30,346.20,,-184.60,5021.85,6.30,,,,,-1263.40
507815,GILLETTE INDIA LTD.,Personal Care,Un-Audited,Q1 2018,01-Jan-18,31-Mar-18,Amount (Rs. million),10.60,4526.00,-3457.60,-289.80,-8.40,-553.70,-183.90,-298.60,-114.50,1068.40,1068.40,-355.20,713.20,,-306.40,5330.2,-48.80,,,,,-1396.50
507815,GILLETTE INDIA LTD.,Personal Care,Un-Audited,Q4 2017,01-Oct-17,31-Dec-17,Amount (Rs. million),20.00,4095.20,-3209.40,-472.50,-13.90,-600.30,159.80,-245.60,-99.30,885.80,885.80,-298.10,587.70,,-305.60,6480.3,7.50,,,,,-1368.70
507815,GILLETTE INDIA LTD.,Personal Care,Un-Audited,Q3 2017,01-Jul-17,30-Sep-17,Amount (Rs. million),11.20,4091.50,-3124.20,-352.60,-11.10,,-26.50,-279.20,-91.80,967.30,967.30,-323.90,643.40,,-347.50,8045.15,23.60,,,,,-1281.00
507815,GILLETTE INDIA LTD.,Personal Care,Audited,Q2 2017,01-Apr-17,30-Jun-17,Amount (Rs. million),49.00,4424.90,-3865.60,-816.80,-26.80,-686.40,201.90,-191.30,-135.10,559.30,559.30,-182.60,,,-187.60,7137.95,,,,,,-1185.80
507815,GILLETTE INDIA LTD.,Personal Care,Un-Audited,Q1 2017,01-Jan-17,31-Mar-17,Amount (Rs. million),84.40,5429.80,-3854.50,-1113.90,-20.50,-514.30,-260.80,-360.40,,1575.30,1575.30,-517.10,,,-529.80,7506.75,12.70,,,,,-892.20
507815,GILLETTE INDIA LTD.,Personal Care,Un-Audited,Q4 2016,01-Oct-16,31-Dec-16,Amount (Rs. million),156.00,,-3313.30,,,-577.50,,,-89.20,801.60,801.60,,,,,6553.8,,654.90,810.90,-9.30,0.30,
507815,GILLETTE INDIA LTD.,Personal Care,Un-Audited,Q3 2016,01-Jul-16,30-Sep-16,Amount (Rs. million),88.80,,-3463.90,,,-480.60,,,-75.40,807.00,807.00,,,,,6559.2,,729.00,817.80,-10.80,1.00,
507815,GILLETTE INDIA LTD.,Personal Care,Audited,Q2 2016,01-Apr-16,30-Jun-16,Amount (Rs. million),78.40,,-4463.70,,,-944.80,,,-85.20,703.10,703.10,-234.10,,,,6668.8,,633.20,711.60,-8.50,3.90,
507815,GILLETTE INDIA LTD.,Personal Care,Un-Audited,Q1 2016,01-Jan-16,31-Mar-16,Amount (Rs. million),104.00,,-4369.90,,,-714.50,,,-76.70,1252.30,1252.30,-443.80,,,,6540.2,,1161.80,1265.80,-13.50,4.10,
507815,GILLETTE INDIA LTD.,Personal Care,Un-Audited,Q4 2015,01-Oct-15,31-Dec-15,Amount (Rs. million),92.70,,-4379.50,,,-871.90,,,-67.90,777.10,777.10,-257.20,,,,4214.85,,704.30,797.00,-19.90,1.00,
507815,GILLETTE INDIA LTD.,Personal Care,Un-Audited,Q3 2015,01-Jul-15,30-Sep-15,Amount (Rs. million),100.70,,-4380.30,,,-837.50,,,-74.00,533.50,533.50,-200.60,,,,5957.9,,437.00,537.70,-4.20,2.00,
507815,GILLETTE INDIA LTD.,Personal Care,Audited,Q2 2015,01-Apr-15,30-Jun-15,Amount (Rs. million),709.90,,-4961.20,-911.20,,-1182.30,,,-79.30,1155.00,1155.00,,,,,5216.95,,447.90,1157.80,-2.80,10.50,
507815,GILLETTE INDIA LTD.,Personal Care,Un-Audited,Q1 2015,01-Jan-15,31-Mar-15,Amount (Rs. million),65.00,,-4561.30,-1057.50,,-734.60,,,-105.60,438.80,438.80,,,,,4301.8,,380.10,445.10,-6.30,4.60,
507815,GILLETTE INDIA LTD.,Personal Care,Un-Audited,Q4 2014,01-Oct-14,31-Dec-14,Amount (Rs. million),56.60,,-4437.00,-1367.30,,-745.90,,,-118.90,590.90,590.90,,,,,4462.45,,547.70,604.30,-13.40,3.80,
507815,GILLETTE INDIA LTD.,Personal Care,Un-Audited,Q3 2014,01-Jul-14,30-Sep-14,Amount (Rs. million),156.60,,-4257.90,,,-907.70,,,,274.50,274.50,-97.70,,,,4272.7,,141.90,298.50,-24.00,10.50,
507815,GILLETTE INDIA LTD.,Personal Care,Audited,Q2 2014,01-Apr-14,30-Jun-14,Amount (Rs. million),70.50,,-4615.40,,,-853.10,,,-87.40,253.30,253.30,,,,,4715.5,,181.80,252.30,1.00,30.50,
507815,GILLETTE INDIA LTD.,Personal Care,Un-Audited,Q1 2014,01-Jan-14,31-Mar-14,Amount (Rs. million),48.80,,-4459.30,,,-710.30,,,-79.80,140.00,140.00,,,,,4165.3,,95.70,144.50,-4.50,3.20,
531162,EMAMI LTD.-$,Personal Care,Un-Audited,Q4 2019,01-Oct-19,31-Dec-19,Amount (Rs. million),155.80,8282.20,-6391.00,-2011.90,-49.30,-773.10,-406.20,-748.60,-855.50,,1858.60,-398.20,1460.40,1444.40,-354.00,483.1,-44.20,,,,,-163.80
531162,EMAMI LTD.-$,Personal Care,Un-Audited,Q3 2019,01-Jul-19,30-Sep-19,Amount (Rs. million),163.80,6764.30,-5582.60,-2001.00,-93.20,-869.60,260.10,-753.10,-818.70,1181.70,1181.70,-211.30,,,-197.90,529.75,-13.40,,,,,-257.90
531162,EMAMI LTD.-$,Personal Care,Un-Audited,Q2 2019,01-Apr-19,30-Jun-19,Amount (Rs. million),114.90,6601.30,-6025.20,-1627.90,-43.50,-757.40,-235.40,-772.80,-203.70,,576.10,-176.90,399.20,391.20,-167.30,558.7,,,,,,-461.00
531162,EMAMI LTD.-$,Personal Care,Audited,Q1 2019,01-Jan-19,31-Mar-19,Amount (Rs. million),172.60,6569.00,-5721.30,-2030.90,-62.10,-670.80,99.10,-680.90,,847.70,847.70,-279.80,,,-197.00,491.45,,,,,,-575.90
531162,EMAMI LTD.-$,Personal Care,Un-Audited,Q4 2018,01-Oct-18,31-Dec-18,Amount (Rs. million),55.30,8164.30,-6297.10,-2014.30,-62.30,-775.90,-387.30,-698.80,-792.10,1867.20,1769.20,-386.20,,,-402.50,293.55,16.30,,,,,-275.70
531162,EMAMI LTD.-$,Personal Care,Un-Audited,Q3 2018,01-Jul-18,30-Sep-18,Amount (Rs. million),31.10,6311.30,-5244.80,-2028.60,-43.80,,333.20,-713.90,,,1066.50,-239.70,826.80,824.40,-243.90,359.15,,,,,,-276.60
531162,EMAMI LTD.-$,Personal Care,Un-Audited,Q2 2018,01-Apr-18,30-Jun-18,Amount (Rs. million),19.60,6163.40,-5790.80,-1567.40,-45.80,-705.60,-72.30,-703.60,,,372.60,-103.10,269.50,264.60,,238.9,,,,,,-433.40
531162,EMAMI LTD.-$,Personal Care,Audited,Q1 2018,01-Jan-18,31-Mar-18,Amount (Rs. million),21.60,6191.40,-5313.00,-1887.50,-67.60,,,-580.20,,878.40,878.40,-269.80,,,-109.90,193.85,,,,,,-529.80
531162,EMAMI LTD.-$,Personal Care,Un-Audited,Q4 2017,01-Oct-17,31-Dec-17,Amount (Rs. million),55.20,7621.60,-5811.70,-1872.10,-92.40,,-111.20,-680.00,,,1809.90,-338.30,1471.60,1471.60,-341.00,410.0,,,,,,-350.20
531162,EMAMI LTD.-$,Personal Care,Un-Audited,Q3 2017,01-Jul-17,30-Sep-17,Amount (Rs. million),53.40,6334.60,-5122.00,-1632.20,-103.80,,-246.50,-658.80,,1212.60,1212.60,-226.60,,,-242.10,326.0,,,,,,-174.10
531162,EMAMI LTD.-$,Personal Care,Un-Audited,Q2 2017,01-Apr-17,30-Jun-17,Amount (Rs. million),64.80,5475.80,-5439.00,-1600.30,-79.30,-1999.50,203.40,-642.50,,,36.80,-27.90,8.90,8.90,-34.50,318.8,6.60,,,,,-570.40
531162,EMAMI LTD.-$,Personal Care,Un-Audited,Q1 2017,01-Jan-17,31-Mar-17,Amount (Rs. million),91.80,5869.00,-4927.70,-1674.20,-168.00,,98.10,-455.90,,,941.30,-108.30,833.00,,,385.45,,,,,1.40,-607.60
531162,EMAMI LTD.-$,Personal Care,Un-Audited,Q4 2016,01-Oct-16,31-Dec-16,Amount (Rs. million),81.70,,-5490.70,,,-545.90,,,,1723.30,,,,,,1123.35,,1768.80,1850.50,-127.20,7.80,
531162,EMAMI LTD.-$,Personal Care,Un-Audited,Q3 2016,01-Jul-16,30-Sep-16,Amount (Rs. million),86.50,,-4883.80,,,-544.60,,,,,888.60,-229.90,658.70,,,394.1,,,,-159.80,9.70,
531162,EMAMI LTD.-$,Personal Care,Un-Audited,Q2 2016,01-Apr-16,30-Jun-16,Amount (Rs. million),50.80,,-5686.40,,,-552.00,,,,683.00,,,,,,590.25,,757.30,808.10,-125.10,10.00,
531162,EMAMI LTD.-$,Personal Care,Un-Audited,Q1 2016,01-Jan-16,31-Mar-16,Amount (Rs. million),60.20,,-5781.80,,,-1009.90,,,,,850.90,-87.30,763.60,,,1121.6,,,,-135.20,17.90,
531162,EMAMI LTD.-$,Personal Care,Un-Audited,Q4 2015,01-Oct-15,31-Dec-15,Amount (Rs. million),49.80,,-6106.70,,,-1028.00,,,,1657.60,,,,,,1034.15,,1778.60,1828.40,-170.80,,
531642,MARICO LTD.,Personal Care,Un-Audited,Q4 2019,01-Oct-19,31-Dec-19,Amount (Rs. million),290.00,18530.00,-14950.00,-8480.00,-120.00,,-330.00,-1160.00,-320.00,3580.00,3580.00,-820.00,,,-710.00,414.4,-110.00,,,,,-470.00
531642,MARICO LTD.,Personal Care,Un-Audited,Q3 2019,01-Jul-19,30-Sep-19,Amount (Rs. million),350.00,18640.00,-15240.00,-8870.00,-130.00,,100.00,-1270.00,-350.00,,3400.00,-880.00,2520.00,2530.00,-650.00,567.8,-230.00,,,,,-440.00
531642,MARICO LTD.,Personal Care,Un-Audited,Q2 2019,01-Apr-19,30-Jun-19,Amount (Rs. million),280.00,21940.00,-17520.00,-8970.00,-120.00,,-2010.00,-1270.00,-350.00,,4230.00,-1080.00,3150.00,3150.00,-980.00,545.35,-100.00,,,,,-390.00
531642,MARICO LTD.,Personal Care,Audited,Q1 2019,01-Jan-19,31-Mar-19,Amount (Rs. million),280.00,16370.00,-13630.00,-10420.00,-80.00,,2630.00,-1170.00,-290.00,2740.00,2740.00,1320.00,,,-670.00,410.65,1990.00,,,,,-410.00
531642,MARICO LTD.,Personal Care,Un-Audited,Q4 2018,01-Oct-18,31-Dec-18,Amount (Rs. million),215.70,18825.40,-15394.00,-8791.40,-47.90,,-825.10,-1204.40,-225.80,,3431.40,-914.40,2517.00,2517.00,-1059.70,314.2,145.30,,,,,-377.00
531642,MARICO LTD.,Personal Care,Un-Audited,Q3 2018,01-Jul-18,30-Sep-18,Amount (Rs. million),292.10,18660.30,-15708.20,-10122.30,-56.70,,167.70,-1145.50,,2952.10,2958.80,-776.20,,,-765.10,355.55,,,,,,-332.20
531642,MARICO LTD.,Personal Care,Un-Audited,Q2 2018,01-Apr-18,30-Jun-18,Amount (Rs. million),240.10,20508.00,-16996.20,-10621.80,-52.90,,-738.90,-1146.50,,3511.80,3514.40,-913.10,,,-818.60,362.35,,,,,,-335.70
531642,MARICO LTD.,Personal Care,Audited,Q1 2018,01-Jan-18,31-Mar-18,Amount (Rs. million),228.80,15029.70,-12562.00,-8738.10,-52.90,,2028.50,-1034.70,,2467.70,2467.70,-642.10,,,-706.90,285.9,,,,,,-1186.70
531642,MARICO LTD.,Personal Care,Un-Audited,Q4 2017,01-Oct-17,31-Dec-17,Amount (Rs. million),174.10,16417.40,-13474.70,-9125.10,-38.80,,731.30,-1026.30,,2942.70,2942.70,-708.60,,,-788.50,365.65,79.90,,,,,-293.70
531642,MARICO LTD.,Personal Care,Un-Audited,Q3 2017,01-Jul-17,30-Sep-17,Amount (Rs. million),214.40,15577.30,-13042.30,-7783.80,-35.20,,-144.20,-1075.10,-235.20,,2535.00,-678.80,1856.20,1850.40,-580.60,365.05,-98.20,,,,,-216.20
531642,MARICO LTD.,Personal Care,Un-Audited,Q2 2017,01-Apr-17,30-Jun-17,Amount (Rs. million),229.00,17152.80,-13926.90,-8139.10,-34.70,-2091.20,,,-211.40,3225.90,3225.90,-866.10,,,-765.10,366.1,,,,,,
531642,MARICO LTD.,Personal Care,Un-Audited,Q1 2017,01-Jan-17,31-Mar-17,Amount (Rs. million),222.80,13444.30,-10947.50,-7629.40,-47.40,-2173.90,,,,2496.80,2496.80,-783.60,1713.20,,,357.35,,,,,,-255.50
531642,MARICO LTD.,Personal Care,Un-Audited,Q4 2016,01-Oct-16,31-Dec-16,Amount (Rs. million),232.80,,-11656.00,-6818.10,,-2117.50,,,-212.70,2699.60,,,,,,308.6,,2511.10,2743.90,-44.30,27.30,
531642,MARICO LTD.,Personal Care,Un-Audited,Q3 2016,01-Jul-16,30-Sep-16,Amount (Rs. million),247.00,,-12106.80,-6940.10,,-2111.70,,,-209.30,2547.60,,,,,,318.75,,2321.20,2568.20,-20.60,37.70,
531642,MARICO LTD.,Personal Care,Un-Audited,Q2 2016,01-Apr-16,30-Jun-16,Amount (Rs. million),275.20,,-14010.90,-6445.70,,-2240.70,,,-207.80,3753.40,,,,,,362.65,,3531.70,3806.90,-53.50,44.10,
531642,MARICO LTD.,Personal Care,Un-Audited,Q1 2016,01-Jan-16,31-Mar-16,Amount (Rs. million),275.64,,-11230.25,-6145.05,,-2161.46,,,-325.92,,2048.75,-643.68,1405.07,,,331.85,,,,-66.95,42.49,
531642,MARICO LTD.,Personal Care,Un-Audited,Q4 2015,01-Oct-15,31-Dec-15,Amount (Rs. million),169.45,,-12872.93,-7486.43,,-2330.90,,,-247.07,2804.93,,,,,,256.25,,2691.27,2860.72,-55.79,18.17,
533229,Bajaj Consumer Care Ltd,Personal Care,Un-Audited,Q4 2019,01-Oct-19,31-Dec-19,Amount (Rs. million),90.26,2216.09,-1622.89,-600.69,-12.34,,-19.34,-202.02,-14.88,593.20,593.20,-105.76,487.44,,-106.07,208.35,0.31,,,,,-57.29
533229,Bajaj Consumer Care Ltd,Personal Care,Un-Audited,Q3 2019,01-Jul-19,30-Sep-19,Amount (Rs. million),65.48,2266.73,-1622.34,-644.25,-17.09,,-41.14,-212.48,-14.17,644.39,644.39,-84.10,560.29,,-84.40,230.75,0.31,,,,,-34.41
533229,Bajaj Consumer Care Ltd,Personal Care,Un-Audited,Q2 2019,01-Apr-19,30-Jun-19,Amount (Rs. million),59.72,2467.09,-1739.14,-804.20,-3.74,,49.61,-223.23,-14.18,727.95,727.95,-160.85,567.09,,-161.16,284.0,0.31,,,,,-19.04
533229,Bajaj Consumer Care Ltd,Personal Care,Audited,Q1 2019,01-Jan-19,31-Mar-19,Amount (Rs. million),18.65,2475.21,-1702.31,-834.89,-5.29,,41.41,-238.40,-17.30,772.91,772.91,-166.69,606.21,606.21,-166.69,279.7,,,,,,-35.05
533229,Bajaj Consumer Care Ltd,Personal Care,Un-Audited,Q4 2018,01-Oct-18,31-Dec-18,Amount (Rs. million),73.75,2369.40,-1603.42,-706.46,-0.86,,-10.65,-240.44,-17.20,765.99,765.99,-165.06,600.93,600.93,-165.06,223.4,,,,,,-31.01
533229,Bajaj Consumer Care Ltd,Personal Care,Un-Audited,Q3 2018,01-Jul-18,30-Sep-18,Amount (Rs. million),71.23,2198.49,-1540.15,-640.00,-2.25,-586.12,-12.51,-240.49,-16.41,658.34,658.34,-141.84,516.50,516.50,-142.00,185.0,,,,,,-42.37
533229,Bajaj Consumer Care Ltd,Personal Care,Un-Audited,Q2 2018,01-Apr-18,30-Jun-18,Amount (Rs. million),11.70,2225.81,-1540.43,-788.97,-2.58,,64.31,-220.85,-14.96,685.38,685.38,-147.69,537.69,,-147.69,174.55,,,,,64.42,-14.75
533229,Bajaj Consumer Care Ltd,Personal Care,Audited,Q1 2018,01-Jan-18,31-Mar-18,Amount (Rs. million),8.55,2224.57,-1519.91,-652.18,-3.78,,-56.11,-199.47,-18.33,704.66,704.66,-150.53,554.14,554.14,-150.53,144.0,,,,,,-17.01
533229,Bajaj Consumer Care Ltd,Personal Care,Un-Audited,Q4 2017,01-Oct-17,31-Dec-17,Amount (Rs. million),44.77,2125.31,-1423.84,-608.93,-2.78,,34.65,-192.55,-18.99,701.47,701.47,-149.85,551.63,551.63,-149.85,355.05,,,,,,-69.66
533229,Bajaj Consumer Care Ltd,Personal Care,Un-Audited,Q3 2017,01-Jul-17,30-Sep-17,Amount (Rs. million),79.53,2120.81,-1476.07,-511.04,-2.48,,-29.96,-193.87,-15.76,644.73,644.73,-137.60,507.14,507.14,-137.60,249.95,,,,,,-132.41
533229,Bajaj Consumer Care Ltd,Personal Care,Un-Audited,Q2 2017,01-Apr-17,30-Jun-17,Amount (Rs. million),110.61,2084.91,-1385.94,-616.88,-2.56,-511.13,37.64,-168.78,-15.44,698.97,698.97,-149.17,549.80,549.80,-149.17,257.95,,,,,,-108.79
533229,Bajaj Consumer Care Ltd,Personal Care,Audited,Q1 2017,01-Jan-17,31-Mar-17,Amount (Rs. million),23.16,2068.56,-1399.84,-555.11,-2.65,,26.58,-152.20,-13.98,668.72,668.72,-142.05,526.67,526.67,-142.05,327.9,,,,,,-141.11
533229,Bajaj Consumer Care Ltd,Personal Care,Un-Audited,Q4 2016,01-Oct-16,31-Dec-16,Amount (Rs. million),137.50,,-1269.38,,,,,,,734.76,734.76,,,,,491.15,,599.68,737.18,-2.42,5.10,
533229,Bajaj Consumer Care Ltd,Personal Care,Un-Audited,Q3 2016,01-Jul-16,30-Sep-16,Amount (Rs. million),149.20,,-1306.67,-506.52,,-331.84,-41.07,-146.44,-10.87,808.10,741.71,,,,,354.35,,661.13,810.33,-2.24,,-114.14
533229,Bajaj Consumer Care Ltd,Personal Care,Un-Audited,Q2 2016,01-Apr-16,30-Jun-16,Amount (Rs. million),83.64,,-1343.74,,,,,,,781.01,,,,,,410.05,,699.39,783.03,-2.01,5.79,
533229,Bajaj Consumer Care Ltd,Personal Care,Audited,Q1 2016,01-Jan-16,31-Mar-16,Amount (Rs. million),62.72,,-1539.90,,,,,,,804.24,,,,,,477.3,,743.26,805.98,-1.75,5.25,
533229,Bajaj Consumer Care Ltd,Personal Care,Un-Audited,Q4 2015,01-Oct-15,31-Dec-15,Amount (Rs. million),81.30,,-1464.84,,,,,,,747.91,,,,,,371.8,,666.75,748.05,-0.14,3.86,
533229,Bajaj Consumer Care Ltd,Personal Care,Un-Audited,Q3 2015,01-Jul-15,30-Sep-15,Amount (Rs. million),74.66,,-1444.31,,,,,,,712.13,,,,,,463.1,,637.57,712.23,-0.10,5.46,
533229,Bajaj Consumer Care Ltd,Personal Care,Un-Audited,Q2 2015,01-Apr-15,30-Jun-15,Amount (Rs. million),68.09,,-1537.53,,,,,,,721.48,,,,,,399.55,,653.50,721.59,-0.11,7.33,
533229,Bajaj Consumer Care Ltd,Personal Care,Audited,Q1 2015,01-Jan-15,31-Mar-15,Amount (Rs. million),75.39,,-1631.00,,,,,,,805.51,688.06,,,,,392.4,,730.74,806.13,-0.62,7.53,
533229,Bajaj Consumer Care Ltd,Personal Care,Un-Audited,Q4 2014,01-Oct-14,31-Dec-14,Amount (Rs. million),66.60,,-1477.33,,,,,,,647.13,529.68,,,,,382.8,,580.61,647.21,-0.08,3.92,
533229,Bajaj Consumer Care Ltd,Personal Care,Un-Audited,Q3 2014,01-Jul-14,30-Sep-14,Amount (Rs. million),82.80,,-1371.45,-604.26,,,,,,591.31,473.86,,,,,408.25,,508.64,591.44,-0.13,4.04,
533229,Bajaj Consumer Care Ltd,Personal Care,Un-Audited,Q2 2014,01-Apr-14,30-Jun-14,Amount (Rs. million),90.71,,-1384.78,-637.03,,,,,,618.91,501.46,,,,,389.55,,528.37,619.08,-0.17,2.48,
533229,Bajaj Consumer Care Ltd,Personal Care,Audited,Q1 2014,01-Jan-14,31-Mar-14,Amount (Rs. million),82.78,,-1327.09,,,,,,,584.34,466.89,,,,,384.8,,518.04,600.82,-16.48,3.34,
539450,S H Kelkar and Company Ltd,Personal Care,Un-Audited,Q4 2019,01-Oct-19,31-Dec-19,Amount (Rs. million),21.40,2921.60,-2676.30,-1359.00,-70.50,-452.40,-21.30,-359.40,-136.70,,-119.30,6.90,-112.40,-109.10,10.90,120.15,-4.00,,,,,-277.00
539450,S H Kelkar and Company Ltd,Personal Care,Un-Audited,Q3 2019,01-Jul-19,30-Sep-19,Amount (Rs. million),6.10,2799.00,-2613.10,-1339.70,-71.30,-443.80,1.30,-383.70,-131.40,,185.90,-36.20,149.70,153.50,-54.40,157.65,18.20,,,,,-244.50
539450,S H Kelkar and Company Ltd,Personal Care,Un-Audited,Q2 2019,01-Apr-19,30-Jun-19,Amount (Rs. million),13.80,2757.60,-2471.50,-1464.30,-70.00,-398.50,-96.40,-320.90,-121.40,,286.10,-96.30,189.80,187.50,-70.90,168.1,-25.40,,,,,
539450,S H Kelkar and Company Ltd,Personal Care,Audited,Q1 2019,01-Jan-19,31-Mar-19,Amount (Rs. million),119.50,2808.30,-2588.20,-1695.00,-60.60,-582.30,130.50,-301.40,-79.40,,220.10,-18.60,201.50,192.90,32.00,137.2,-50.60,,,,,
539450,S H Kelkar and Company Ltd,Personal Care,Un-Audited,Q4 2018,01-Oct-18,31-Dec-18,Amount (Rs. million),66.00,2614.30,-2298.20,-1565.10,-44.90,-459.70,172.50,-312.40,-88.60,,316.10,-102.80,213.30,214.90,-114.50,111.9,11.70,,,,,
539450,S H Kelkar and Company Ltd,Personal Care,Un-Audited,Q3 2018,01-Jul-18,30-Sep-18,Amount (Rs. million),60.40,2895.40,-2562.50,-1359.10,-18.90,-462.80,-139.80,-376.00,-75.80,332.90,332.90,-48.80,284.10,,-169.40,84.25,120.60,,,,,-130.10
539450,S H Kelkar and Company Ltd,Personal Care,Un-Audited,Q2 2018,01-Apr-18,30-Jun-18,Amount (Rs. million),32.90,2396.80,-2117.30,-1450.40,-15.10,-421.90,152.70,-291.00,,279.50,279.50,-100.00,,,-100.10,70.65,,,,,4.10,-23.90
539450,S H Kelkar and Company Ltd,Personal Care,Audited,Q1 2018,01-Jan-18,31-Mar-18,Amount (Rs. million),154.30,3005.00,-2661.00,-1231.70,-15.90,-531.50,-336.10,-311.90,,344.00,316.20,-118.90,,,-73.90,64.35,,,,,23.30,-169.00
539450,S H Kelkar and Company Ltd,Personal Care,Un-Audited,Q4 2017,01-Oct-17,31-Dec-17,Amount (Rs. million),6.50,2837.70,-2320.70,-1397.30,-7.10,-399.00,-90.20,-331.20,-58.30,,416.30,-144.40,271.90,271.90,-154.00,167.4,,,,,13.40,-37.60
539450,S H Kelkar and Company Ltd,Personal Care,Un-Audited,Q3 2017,01-Jul-17,30-Sep-17,Amount (Rs. million),11.60,2230.90,-1932.50,-1049.90,-10.70,-412.10,-95.90,-307.00,-57.00,298.40,298.40,-109.70,188.70,,-110.00,122.95,0.30,,,,,0.10
539450,S H Kelkar and Company Ltd,Personal Care,Un-Audited,Q2 2017,01-Apr-17,30-Jun-17,Amount (Rs. million),38.10,2567.30,-2166.70,-1593.00,-6.00,-399.60,421.00,-301.80,,400.60,400.60,-132.70,,,-126.20,115.15,-6.50,,,,,-49.70
539450,S H Kelkar and Company Ltd,Personal Care,Audited,Q1 2017,01-Jan-17,31-Mar-17,Amount (Rs. million),39.90,2737.60,-2391.90,-938.30,-10.40,-418.10,-274.70,,-53.30,,345.70,-71.40,274.30,274.30,,148.95,,,,,13.30,-166.60
539450,S H Kelkar and Company Ltd,Personal Care,Un-Audited,Q4 2016,01-Oct-16,31-Dec-16,Amount (Rs. million),18.90,,-2146.90,-1150.70,,-388.10,,,-48.10,,363.80,-110.00,253.80,,,299.45,,,,-2.40,12.50,
539450,S H Kelkar and Company Ltd,Personal Care,Un-Audited,Q3 2016,01-Jul-16,30-Sep-16,Amount (Rs. million),28.80,,-2269.00,-1370.10,,-360.90,,,-49.00,,374.50,-131.60,242.90,,,167.55,,,,-21.50,14.70,
539450,S H Kelkar and Company Ltd,Personal Care,Un-Audited,Q2 2016,01-Apr-16,30-Jun-16,Amount (Rs. million),19.70,,-1248.10,-1083.10,,-189.20,,,-15.00,347.10,347.10,-119.20,227.90,227.90,,197.35,,332.90,352.60,-5.50,2.90,
539450,S H Kelkar and Company Ltd,Personal Care,Audited,Q1 2016,01-Jan-16,31-Mar-16,Amount (Rs. million),37.70,,-2270.10,-1594.20,,-406.80,,,-76.60,,414.30,-153.60,260.70,,,241.9,,,,-13.50,12.90,
539450,S H Kelkar and Company Ltd,Personal Care,Un-Audited,Q4 2015,01-Oct-15,31-Dec-15,Amount (Rs. million),23.80,,-1957.90,-1050.50,,-392.80,,,-71.40,,334.10,-100.00,234.10,,,255.0,,,,-32.30,10.20,
532926,Jyothy Labs Ltd,Household Products,Un-Audited,Q4 2019,01-Oct-19,31-Dec-19,Amount (Rs. million),50.40,4258.30,-3765.50,-1782.90,-88.70,-564.80,216.30,-570.50,-132.00,492.80,492.80,-42.60,,,-72.10,161.05,29.50,,,,,-590.70
532926,Jyothy Labs Ltd,Household Products,Un-Audited,Q3 2019,01-Jul-19,30-Sep-19,Amount (Rs. million),54.70,4803.20,-4175.10,-1803.70,-82.30,-567.80,-50.40,-567.90,-130.80,628.10,628.10,-92.20,,,-84.00,155.45,-8.20,,,,,-690.20
532926,Jyothy Labs Ltd,Household Products,Un-Audited,Q2 2019,01-Apr-19,30-Jun-19,Amount (Rs. million),48.90,4274.20,-3774.60,-1638.40,-80.00,-509.80,-0.30,-549.20,-124.90,499.60,461.80,-88.00,,,-87.20,169.15,-0.80,,,,,-535.00
